time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0823421148716,-0.0650162013375,11.574933372,6.26608760216,0.027392404624,0.0,-0.190235975089,-0.158248083147,2.49066279973,-0.0192432352106,-0.0118395747722,0.0,405.15975385820417,403.61670757643964,407.2565717511143,404.86225570159314
1.3200000000000007,-0.0942953169453,-0.0748527380901,11.7264117534,6.26469697356,0.0275816274176,0.0,-0.208185296165,-0.169756489032,2.55846343414,-0.0325108001157,0.0230165969044,0.0,431.7557810645442,434.6865585052401,432.84276002486,431.7246845446384
1.3800000000000008,-0.107384494829,-0.0854431202123,11.8837104235,6.26270472493,0.0288528434681,0.0,-0.22825393452,-0.183459589322,2.68452683748,-0.0346278962488,0.017250947928,0.0,452.447361978881,451.98292641621356,450.79534837190903,450.6238295323835
1.4400000000000008,-0.121753368369,-0.0969341184313,12.0502637094,6.26075964638,0.0301270283477,0.0,-0.25082945074,-0.199793907741,2.86679758074,-0.0283295268827,0.0282064929865,0.0,469.05875985402133,469.9087490155354,468.5019257750083,468.99102800948356
1.5000000000000009,-0.137462329155,-0.109412796455,12.2261747156,6.2591731958,0.0327223904863,0.0,-0.2730320297,-0.216329218135,2.99655533986,-0.0229088536075,0.0631649335381,0.0,453.21978424093095,456.02171655462996,453.5387296672241,453.97375433672687
1.560000000000001,-0.154434423669,-0.122820840518,12.4059172832,6.25752896728,0.0361180821233,0.0,-0.293022009038,-0.230735387122,2.99484907311,-0.0383890093074,0.0383156299235,0.0,412.7095362772129,410.51270246816983,414.31286994687696,412.94927182085866
1.620000000000001,-0.172682934891,-0.137140880613,12.5861519902,6.25505056498,0.0385251056402,0.0,-0.315472580188,-0.24681238788,3.01290787789,-0.0478930355705,0.0434954068644,0.0,418.6173423740016,419.0687681459944,420.14552258548173,419.31965131525186
1.680000000000001,-0.19241860928,-0.152542406868,12.769901833,6.25184515576,0.0412063241842,0.0,-0.342643375607,-0.2668703062,3.11179537512,-0.0677724384048,0.0469688659392,0.0,444.8087018991688,445.0942065551434,446.9364608922056,445.31125117342583
1.740000000000001,-0.2138241446,-0.16920523493,12.9591821715,6.24783233022,0.0437506252554,0.0,-0.371135519854,-0.288952689902,3.19727979414,-0.065154397833,0.0312110058825,0.0,442.2508750711558,440.9519802686351,442.1917776138841,442.40403280401387
1.8000000000000012,-0.236951076792,-0.187243701448,13.1527544263,6.24364777733,0.0458896859809,0.0,-0.399949729583,-0.312708912675,3.25493332833,-0.081007525049,0.0433094553591,0.0,432.3943180061408,433.4129610756217,435.0547459941525,433.7213623282808
1.8600000000000012,-0.261875877446,-0.206813321567,13.3503154938,6.23913626425,0.0484072451839,0.0,-0.431120102092,-0.340061373702,3.33017587568,-0.0655561613079,0.0391130908306,0.0,440.2458751848533,439.8994784421738,438.70943984154644,439.9859424990391
1.9200000000000013,-0.288609221773,-0.22800816592,13.5500971892,6.23552855881,0.0512566855154,0.0,-0.460222830277,-0.36676029614,3.32917847485,-0.0510346244089,0.060448062039,0.0,414.98615740765365,416.8562441309453,414.12136836497547,415.39387951763814
1.9800000000000013,-0.317318717976,-0.251028118781,13.7531685944,6.23232184522,0.055630686317,0.0,-0.497166679594,-0.400879194209,3.43948695235,-0.0587620633614,0.0903448117338,0.0,450.4477160517304,452.86278911850314,451.3812679551465,450.7553508271577
2.0400000000000014,-0.348354667851,-0.276172873319,13.963027832,6.22924199115,0.0620634864919,0.0,-0.537976959501,-0.437601066964,3.55539025955,-0.03954940208,0.128681668896,0.0,453.1237888260327,456.204476903718,452.38791327087,453.9306118927126
2.1000000000000014,-0.381999894257,-0.303595292511,14.1800930855,6.22763300104,0.0694257863575,0.0,-0.584306516048,-0.476658456749,3.67963570107,-0.00908704921894,0.106762240911,0.0,457.87765313390594,456.1433540916485,456.55880543459506,458.9826265412774
2.1600000000000015,-0.418930345894,-0.333666373971,14.4095696942,6.22686977654,0.0762566432482,0.0,-0.647504561802,-0.525738822603,3.96852327599,-0.0212121630339,0.125180363397,0.0,505.7564137767114,507.09090888793725,506.5341337374744,505.66152175291205
